mean_diff,std_diff,max_diff,min_diff,peak_to_peak,rms_diff,skewness,kurtosis,mean_cm,std_cm,cm_deviation,std_voutp,std_voutn,mean_voutp,mean_voutn,output_asymmetry,mean_asymmetry,fundamental,harmonic2,harmonic3,thd,spectral_energy,high_freq_ratio,fault_id,fault_name
-0.034425625166223384,0.8121803782721778,0.8554145999999999,-0.9304623000000001,1.7858768999999999,0.8129096447443732,-0.01210838462522479,-1.9450643192338604,0.956593251263298,0.3638285816646217,0.05659325126329795,0.7696261611195127,0.04772704284172393,0.9393283191156915,0.9737539442819149,0.7218991182777887,0.034425625166223384,1629.7564480068672,0.3271857071733078,0.1635928535866539,0.01,2994941.8727133023,0.02,0,healthy
-0.034724252456839286,0.8125227429276745,0.8557531000000002,-0.9307696999999999,1.7865228000000002,0.8132643982638106,-0.011088202750928504,-1.9453602545006563,0.9563273512616202,0.36393490483343993,0.05632735126162014,0.7699023231766462,0.04779108425040512,0.9389289564077025,0.9736532088645418,0.7221112389262411,0.0347242524568393,1632.5700594318052,0.3267753579762509,0.16338767898812545,0.01,3005622.943512348,0.02,0,healthy
-0.034693505684840434,0.8128446599315418,0.8555597999999999,-0.9307771,1.7863368999999998,0.8135847101045643,-0.011521760951280968,-1.9463619160669683,0.9564697397273936,0.36409644804580915,0.05646973972739355,0.7702267325481152,0.04778992565943319,0.9390709127659574,0.9737644184507978,0.7224368068886821,0.03469350568484031,1630.4407521858693,0.32873164940102473,0.16436582470051236,0.01,2999992.980143605,0.02,0,healthy
-0.034610456981382945,0.8128433344694517,0.8556634999999999,-0.9306946999999999,1.7863581999999998,0.8135798486466321,-0.0115106461510123,-1.9463512273955523,0.9564225600066489,0.3640877474774866,0.056422560006648914,0.7702171697066663,0.04779998548173742,0.9390652494015959,0.9736757063829786,0.722417184224929,0.034610456981382764,1630.4469955549719,0.3286925734642428,0.1643462867321214,0.01,2999931.154725215,0.02,0,healthy
-0.03443805066401066,0.8115211308283763,0.8553821999999999,-0.9304239999999999,1.7858061999999997,0.8122515159201019,-0.012014303669158006,-1.9433999507389355,0.9565686225099601,0.3635337122819032,0.05656862250996009,0.7690010251708337,0.047688154027310456,0.9393123447875166,0.9737503954515273,0.7213128711435233,0.03443805066401073,1631.525156735255,0.32468915033197815,0.16234457516598907,0.01,2998064.6825216254,0.02,0,healthy
-0.03452511206781916,0.8125110096594452,0.8555338,-0.9305823,1.7861161,0.8132441971395225,-0.011808089878102926,-1.9457048481056436,0.9565090746675533,0.36395767148551783,0.05650907466755328,0.7699212790784564,0.04776288877525795,0.9391944211103723,0.9737195331781916,0.7221583903031985,0.034525112067819275,1630.102213307406,0.32793901798442326,0.16396950899221163,0.01,2997434.131893514,0.02,0,healthy
-0.0351620956507304,0.8135119214205272,0.8559334,-0.9312422,1.7871755999999999,0.8142714653381077,-0.010161419135540155,-1.9473471396551225,0.9561526013612217,0.3643452307657483,0.05615260136122169,0.7708075552263403,0.04787617095191013,0.9385367160358566,0.973698811686587,0.7229313842744302,0.03516209565073036,1633.5582989461575,0.32910486355750307,0.16455243177875153,0.01,3013196.507736644,0.02,0,healthy
-0.03422523131648935,0.8115615520680557,0.8552192,-0.9302139,1.7854331,0.8122829059224247,-0.012649617640930285,-1.9438703624474263,0.9567193986037233,0.3635793540833399,0.056719398603723326,0.7690675882306895,0.047666621553937714,0.9395546493683511,0.9737798806848404,0.7214009666767518,0.03422523131648936,1629.1056506209736,0.3258488884871464,0.1629244442435732,0.01,2990271.5857606777,0.02,0,healthy
-0.03451272579787232,0.8125910789952875,0.8556087,-0.9305775999999999,1.7861862999999998,0.8133236685998536,-0.01173081878032016,-1.9458554233441645,0.9564643169547872,0.3639837600870628,0.05646431695478715,0.7699874197870408,0.047777450859625786,0.9391558698138296,0.9736685956117023,0.722209968927415,0.03451272579787268,1630.189869053864,0.3281043149234917,0.16405215746174584,0.01,2998015.0655653425,0.02,0,healthy
-0.03476993879654259,0.8131378445402522,0.8556813999999999,-0.9308632,1.7865446,0.8138808898527368,-0.01124469206910636,-1.9469396065535916,0.956392521442819,0.3642148413747969,0.05639252144281903,0.7704913080350951,0.0478200907275221,0.9389555055186171,0.9737254443151596,0.722671217307573,0.034769938796542554,1630.7397623438878,0.3294634459198254,0.1647317229599127,0.01,3002197.68411566,0.02,0,healthy
